filename,width,height,class,xmin,ymin,xmax,ymax
DSC02677_JPG.rf.b982ecffec64e58db4b40f30cc66dd3f.jpg,640,640,Bungkus Minuman,440,270,462,295
DSC02677_JPG.rf.b982ecffec64e58db4b40f30cc66dd3f.jpg,640,640,Bungkus Minuman,482,269,502,294
DSC02677_JPG.rf.b982ecffec64e58db4b40f30cc66dd3f.jpg,640,640,Bungkus Minuman,509,16,529,39
DSC02677_JPG.rf.b982ecffec64e58db4b40f30cc66dd3f.jpg,640,640,Botol Plastik,264,445,305,472
DSC02677_JPG.rf.b982ecffec64e58db4b40f30cc66dd3f.jpg,640,640,Bungkus Minuman,278,426,298,448
DSC02677_JPG.rf.b982ecffec64e58db4b40f30cc66dd3f.jpg,640,640,Bungkus Minuman,246,461,274,498
DSC02677_JPG.rf.b982ecffec64e58db4b40f30cc66dd3f.jpg,640,640,Bungkus Minuman,138,411,165,444
DSC02677_JPG.rf.b982ecffec64e58db4b40f30cc66dd3f.jpg,640,640,Bungkus Minuman,95,196,113,218
DSC02677_JPG.rf.b982ecffec64e58db4b40f30cc66dd3f.jpg,640,640,Bungkus Minuman,138,132,153,162
DSC02677_JPG.rf.b982ecffec64e58db4b40f30cc66dd3f.jpg,640,640,Bungkus Makanan,142,187,182,229
DSC02677_JPG.rf.b982ecffec64e58db4b40f30cc66dd3f.jpg,640,640,Bungkus Makanan,116,572,153,617
DSC02677_JPG.rf.b982ecffec64e58db4b40f30cc66dd3f.jpg,640,640,Kantong Plastik,247,365,290,410
DSC02677_JPG.rf.b982ecffec64e58db4b40f30cc66dd3f.jpg,640,640,Bungkus Makanan,368,449,444,526
DSC02677_JPG.rf.b982ecffec64e58db4b40f30cc66dd3f.jpg,640,640,Bungkus Minuman,350,440,382,465
DSC02677_JPG.rf.b982ecffec64e58db4b40f30cc66dd3f.jpg,640,640,Botol Plastik,256,452,294,492
DSC02677_JPG.rf.b982ecffec64e58db4b40f30cc66dd3f.jpg,640,640,Bungkus Makanan,450,283,487,334
DSC02677_JPG.rf.b982ecffec64e58db4b40f30cc66dd3f.jpg,640,640,Bungkus Makanan,457,254,492,294
DSC02677_JPG.rf.b982ecffec64e58db4b40f30cc66dd3f.jpg,640,640,Bungkus Makanan,457,87,483,114
DSC02677_JPG.rf.b982ecffec64e58db4b40f30cc66dd3f.jpg,640,640,Bungkus Makanan,26,260,48,295
DSC02997_JPG.rf.b9e0fdc96ed08daa26de3301e9ce1cdf.jpg,640,640,Botol Plastik,289,521,318,572
DSC02997_JPG.rf.b9e0fdc96ed08daa26de3301e9ce1cdf.jpg,640,640,Botol Plastik,386,79,409,118
DSC02997_JPG.rf.b9e0fdc96ed08daa26de3301e9ce1cdf.jpg,640,640,Bungkus Makanan,3,187,61,300
DSC02319_JPG.rf.b99e459e5b2877e47da7c3a5ab4e6956.jpg,640,640,Kantong Plastik,295,288,336,326
184-anorganik_jpeg.rf.b775abca2b66cb5583e738fcf7110e8f.jpg,640,640,Bungkus Minuman,320,310,429,417
DSC02826_JPG.rf.b2e2abfa40733e7c6e52a8fe60eb9282.jpg,640,640,Botol Plastik,199,229,221,284
DSC02826_JPG.rf.b2e2abfa40733e7c6e52a8fe60eb9282.jpg,640,640,Botol Plastik,177,372,195,441
DSC02826_JPG.rf.b2e2abfa40733e7c6e52a8fe60eb9282.jpg,640,640,Bungkus Minuman,425,344,446,381
DSC02826_JPG.rf.b2e2abfa40733e7c6e52a8fe60eb9282.jpg,640,640,Bungkus Minuman,273,329,298,361
DSC02826_JPG.rf.b2e2abfa40733e7c6e52a8fe60eb9282.jpg,640,640,Botol Plastik,505,436,523,484
DSC02826_JPG.rf.b2e2abfa40733e7c6e52a8fe60eb9282.jpg,640,640,Bungkus Minuman,494,302,516,346
DSC02826_JPG.rf.b2e2abfa40733e7c6e52a8fe60eb9282.jpg,640,640,Bungkus Minuman,528,19,547,53
DSC02953_JPG.rf.b942755103e999cbf6a5a6a435168b81.jpg,640,640,Bungkus Makanan,168,215,211,265
DSC02953_JPG.rf.b942755103e999cbf6a5a6a435168b81.jpg,640,640,Bungkus Makanan,246,42,282,111
DSC02953_JPG.rf.b942755103e999cbf6a5a6a435168b81.jpg,640,640,Bungkus Makanan,391,427,468,542
DSC02930_JPG.rf.b90ae5e8dd899b5296d9a91bd9ea1953.jpg,640,640,Kantong Plastik,277,336,360,409
DSC02269_JPG.rf.bc1aa6682727e7b2c18a88be5562f1be.jpg,640,640,Botol Plastik,289,341,333,529
DSC02666_JPG.rf.bb0ef44868185a02bad3cac0728ec8e8.jpg,640,640,Kantong Plastik,292,284,350,376
DSC02666_JPG.rf.bb0ef44868185a02bad3cac0728ec8e8.jpg,640,640,Kantong Plastik,407,34,494,125
DSC02666_JPG.rf.bb0ef44868185a02bad3cac0728ec8e8.jpg,640,640,Kantong Plastik,539,550,640,640
DSC02666_JPG.rf.bb0ef44868185a02bad3cac0728ec8e8.jpg,640,640,Kantong Plastik,14,71,66,136
DSC02320_JPG.rf.bfa4bb968ad44a2624fe61a57d71e07c.jpg,640,640,Kantong Plastik,299,322,349,375
DSC03069_JPG.rf.bc06a012a76645ef7fe101da6b947f67.jpg,640,640,Botol Plastik,308,284,335,356
DSC03011_JPG.rf.bd78916ad3377a76ae8d306426252d33.jpg,640,640,Kantong Plastik,279,116,334,166
DSC03011_JPG.rf.bd78916ad3377a76ae8d306426252d33.jpg,640,640,Kantong Plastik,304,434,349,502
DSC02246_JPG.rf.c03ce3d046018deb0cd5a94ddaf966e8.jpg,640,640,Botol Plastik,372,159,440,282
DSC02246_JPG.rf.c03ce3d046018deb0cd5a94ddaf966e8.jpg,640,640,Bungkus Makanan,484,129,576,309
DSC02246_JPG.rf.c03ce3d046018deb0cd5a94ddaf966e8.jpg,640,640,Kantong Plastik,274,433,317,518
DSC02246_JPG.rf.c03ce3d046018deb0cd5a94ddaf966e8.jpg,640,640,Kantong Plastik,48,457,140,594
DSC02246_JPG.rf.c03ce3d046018deb0cd5a94ddaf966e8.jpg,640,640,Kantong Plastik,154,518,300,640
DSC02246_JPG.rf.c03ce3d046018deb0cd5a94ddaf966e8.jpg,640,640,Bungkus Makanan,459,381,520,473
DSC02246_JPG.rf.c03ce3d046018deb0cd5a94ddaf966e8.jpg,640,640,Botol Plastik,451,449,538,586
DSC02246_JPG.rf.c03ce3d046018deb0cd5a94ddaf966e8.jpg,640,640,Botol Plastik,29,78,64,129
DSC02246_JPG.rf.c03ce3d046018deb0cd5a94ddaf966e8.jpg,640,640,Botol Plastik,279,272,305,317
DSC02246_JPG.rf.c03ce3d046018deb0cd5a94ddaf966e8.jpg,640,640,Kantong Plastik,428,224,502,350
DSC03103_JPG.rf.bc1bb4667ea7e0ccaecf7024326428da.jpg,640,640,Bungkus Minuman,307,259,364,351
DSC03103_JPG.rf.bc1bb4667ea7e0ccaecf7024326428da.jpg,640,640,Bungkus Minuman,358,264,400,375
DSC03103_JPG.rf.bc1bb4667ea7e0ccaecf7024326428da.jpg,640,640,Botol Plastik,429,371,522,563
DSC03103_JPG.rf.bc1bb4667ea7e0ccaecf7024326428da.jpg,640,640,Kantong Plastik,12,405,160,634
DSC03103_JPG.rf.bc1bb4667ea7e0ccaecf7024326428da.jpg,640,640,Kantong Plastik,133,211,297,636
215-anorganik_jpeg.rf.bf4aa27b803b1be46e5f61c1d8f5dfab.jpg,640,640,Botol Plastik,192,232,535,416
DSC02911_JPG.rf.c03a2fe9ec31be0cc0078319a7010061.jpg,640,640,Bungkus Minuman,326,268,396,393
DSC03129_JPG.rf.bdfc632f0fc2878cee336f0461a3d688.jpg,640,640,Bungkus Makanan,128,243,244,426
DSC03129_JPG.rf.bdfc632f0fc2878cee336f0461a3d688.jpg,640,640,Bungkus Makanan,364,221,480,382
DSC03129_JPG.rf.bdfc632f0fc2878cee336f0461a3d688.jpg,640,640,Bungkus Makanan,444,350,545,472
306-anorganik_jpeg.rf.c0b92c0272a102aea25853f71f771160.jpg,640,640,Botol Plastik,111,111,227,249
306-anorganik_jpeg.rf.c0b92c0272a102aea25853f71f771160.jpg,640,640,Botol Plastik,180,382,288,629
306-anorganik_jpeg.rf.c0b92c0272a102aea25853f71f771160.jpg,640,640,Kantong Plastik,80,487,204,632
306-anorganik_jpeg.rf.c0b92c0272a102aea25853f71f771160.jpg,640,640,Kantong Plastik,301,501,437,640
306-anorganik_jpeg.rf.c0b92c0272a102aea25853f71f771160.jpg,640,640,Botol Plastik,249,126,442,484
306-anorganik_jpeg.rf.c0b92c0272a102aea25853f71f771160.jpg,640,640,Botol Plastik,413,509,508,639
306-anorganik_jpeg.rf.c0b92c0272a102aea25853f71f771160.jpg,640,640,Bungkus Makanan,13,427,191,506
306-anorganik_jpeg.rf.c0b92c0272a102aea25853f71f771160.jpg,640,640,Kantong Plastik,2,251,211,451
306-anorganik_jpeg.rf.c0b92c0272a102aea25853f71f771160.jpg,640,640,Bungkus Makanan,98,10,301,161
DSC02774_JPG.rf.bea1dca5309249deb836c34c345b03bb.jpg,640,640,Botol Plastik,365,149,484,283
DSC02774_JPG.rf.bea1dca5309249deb836c34c345b03bb.jpg,640,640,Botol Plastik,145,243,273,354
DSC02774_JPG.rf.bea1dca5309249deb836c34c345b03bb.jpg,640,640,Botol Plastik,224,403,378,510
DSC02774_JPG.rf.bea1dca5309249deb836c34c345b03bb.jpg,640,640,Bungkus Minuman,132,496,209,600
DSC02774_JPG.rf.bea1dca5309249deb836c34c345b03bb.jpg,640,640,Bungkus Minuman,173,361,236,520
DSC02774_JPG.rf.bea1dca5309249deb836c34c345b03bb.jpg,640,640,Bungkus Minuman,131,307,217,410
DSC02774_JPG.rf.bea1dca5309249deb836c34c345b03bb.jpg,640,640,Bungkus Minuman,169,121,232,267
DSC02774_JPG.rf.bea1dca5309249deb836c34c345b03bb.jpg,640,640,Bungkus Minuman,371,242,458,357
DSC02774_JPG.rf.bea1dca5309249deb836c34c345b03bb.jpg,640,640,Bungkus Minuman,460,272,537,380
DSC02774_JPG.rf.bea1dca5309249deb836c34c345b03bb.jpg,640,640,Bungkus Minuman,549,216,606,359
DSC02774_JPG.rf.bea1dca5309249deb836c34c345b03bb.jpg,640,640,Bungkus Minuman,398,323,486,431
DSC02774_JPG.rf.bea1dca5309249deb836c34c345b03bb.jpg,640,640,Kantong Plastik,303,473,466,640
DSC03110_JPG.rf.c08373baa6638029cca38e65ba8a827a.jpg,640,640,Botol Plastik,251,342,287,410
DSC03110_JPG.rf.c08373baa6638029cca38e65ba8a827a.jpg,640,640,Botol Plastik,450,385,484,452
DSC03132_JPG.rf.c08334098243d3f3eb2a899de0ea208f.jpg,640,640,Bungkus Minuman,105,274,237,502
DSC03132_JPG.rf.c08334098243d3f3eb2a899de0ea208f.jpg,640,640,Bungkus Minuman,355,203,483,334
DSC03132_JPG.rf.c08334098243d3f3eb2a899de0ea208f.jpg,640,640,Bungkus Minuman,91,449,205,557
DSC02990_JPG.rf.c1a23796604b73e1e20699e4b699dc64.jpg,640,640,Kantong Plastik,302,299,347,361
DSC02278_JPG.rf.ba0172ad7b1b50badc14b9a23728772f.jpg,640,640,Bungkus Makanan,3,448,50,502
DSC02609_JPG.rf.c57bf1067de1ce90850ce46065ed6304.jpg,640,640,Bungkus Makanan,289,226,325,317
DSC02609_JPG.rf.c57bf1067de1ce90850ce46065ed6304.jpg,640,640,Bungkus Makanan,300,303,353,390
DSC02889_JPG.rf.c437213b77de1500e233494ed2f9d340.jpg,640,640,Bungkus Minuman,298,224,347,344
DSC03135_JPG.rf.c47df6c31b7ebfb4e17f53116973b8bd.jpg,640,640,Bungkus Makanan,192,233,428,463
DSC03135_JPG.rf.c47df6c31b7ebfb4e17f53116973b8bd.jpg,640,640,Kantong Plastik,401,275,640,626
DSC02634_JPG.rf.c55afb70c23dceecb7d89ed048925052.jpg,640,640,Botol Plastik,275,272,404,397
DSC02634_JPG.rf.c55afb70c23dceecb7d89ed048925052.jpg,640,640,Kantong Plastik,27,276,101,391
DSC02833_JPG.rf.c324fe97a93bd510c3d369f3009f38dd.jpg,640,640,Kantong Plastik,254,184,390,405
DSC02833_JPG.rf.c324fe97a93bd510c3d369f3009f38dd.jpg,640,640,Kantong Plastik,289,446,372,573
DSC02833_JPG.rf.c324fe97a93bd510c3d369f3009f38dd.jpg,640,640,Botol Plastik,561,106,602,167
DSC02833_JPG.rf.c324fe97a93bd510c3d369f3009f38dd.jpg,640,640,Botol Plastik,555,345,602,399
DSC02833_JPG.rf.c324fe97a93bd510c3d369f3009f38dd.jpg,640,640,Bungkus Minuman,108,152,141,203
DSC02833_JPG.rf.c324fe97a93bd510c3d369f3009f38dd.jpg,640,640,Bungkus Minuman,24,50,43,82
data4_jpg.rf.c04cf1357f96b72b2435fc13421817e9.jpg,640,640,Botol Plastik,296,302,362,348
DSC02268_JPG.rf.c34b0bc82bc265de5d436962bf3b45a1.jpg,640,640,Kantong Plastik,335,0,541,223
DSC02268_JPG.rf.c34b0bc82bc265de5d436962bf3b45a1.jpg,640,640,Bungkus Makanan,234,1,300,129
DSC02268_JPG.rf.c34b0bc82bc265de5d436962bf3b45a1.jpg,640,640,Bungkus Makanan,403,437,470,539
DSC02268_JPG.rf.c34b0bc82bc265de5d436962bf3b45a1.jpg,640,640,Kantong Plastik,312,391,399,531
data9_jpg.rf.c3be64d0d731446f2c7d1ffef3bbcfec.jpg,640,640,Bungkus Minuman,295,258,328,286
data9_jpg.rf.c3be64d0d731446f2c7d1ffef3bbcfec.jpg,640,640,Bungkus Minuman,182,258,230,283
data9_jpg.rf.c3be64d0d731446f2c7d1ffef3bbcfec.jpg,640,640,Kantong Plastik,233,275,340,363
data9_jpg.rf.c3be64d0d731446f2c7d1ffef3bbcfec.jpg,640,640,Kantong Plastik,174,290,236,362
data9_jpg.rf.c3be64d0d731446f2c7d1ffef3bbcfec.jpg,640,640,Kantong Plastik,0,140,93,193
data9_jpg.rf.c3be64d0d731446f2c7d1ffef3bbcfec.jpg,640,640,Kantong Plastik,62,204,141,248
data9_jpg.rf.c3be64d0d731446f2c7d1ffef3bbcfec.jpg,640,640,Kantong Plastik,349,260,462,371
DSC02919_JPG.rf.bf274577a666656ccfbc0dc2732d9bcf.jpg,640,640,Bungkus Minuman,332,274,368,351
DSC02960_JPG.rf.c5d8b4273f15417855ac10821c594e70.jpg,640,640,Bungkus Makanan,476,208,526,320
DSC02960_JPG.rf.c5d8b4273f15417855ac10821c594e70.jpg,640,640,Kantong Plastik,193,254,261,348
DSC02604_JPG.rf.c5c5e92507fd23e1e89ac0ac7f1f1961.jpg,640,640,Kantong Plastik,276,206,372,398
DSC03141_JPG.rf.c5c731b84258be3d1b00ec3cea09a3d0.jpg,640,640,Bungkus Makanan,271,247,363,439
DSC02403_JPG.rf.b9ae2eb850f4ea04b7c3ff168ca298d6.jpg,640,640,Kantong Plastik,289,285,361,355
365-anorganik_jpeg.rf.c446571a1b7dafa75f650748e736d14a.jpg,640,640,Bungkus Makanan,256,231,433,417
365-anorganik_jpeg.rf.c446571a1b7dafa75f650748e736d14a.jpg,640,640,Kantong Plastik,464,321,640,485
DSC02252_JPG.rf.c2641912439e2e9367cb923e2bccecd2.jpg,640,640,Kantong Plastik,347,161,409,263
DSC02252_JPG.rf.c2641912439e2e9367cb923e2bccecd2.jpg,640,640,Kantong Plastik,178,230,233,326
DSC02252_JPG.rf.c2641912439e2e9367cb923e2bccecd2.jpg,640,640,Botol Plastik,181,328,216,409
DSC02252_JPG.rf.c2641912439e2e9367cb923e2bccecd2.jpg,640,640,Bungkus Makanan,105,363,137,417
DSC02252_JPG.rf.c2641912439e2e9367cb923e2bccecd2.jpg,640,640,Bungkus Makanan,499,317,555,398
DSC02770_JPG.rf.c8bf2073085323085633ab8fff093588.jpg,640,640,Bungkus Minuman,299,282,331,321
DSC02225_JPG.rf.c842d1e5ae5542790d0614291b39f46f.jpg,640,640,Bungkus Minuman,268,131,308,215
DSC02225_JPG.rf.c842d1e5ae5542790d0614291b39f46f.jpg,640,640,Bungkus Minuman,243,104,282,196
DSC02225_JPG.rf.c842d1e5ae5542790d0614291b39f46f.jpg,640,640,Kantong Plastik,227,359,344,522
DSC02225_JPG.rf.c842d1e5ae5542790d0614291b39f46f.jpg,640,640,Kantong Plastik,391,397,474,579
DSC02225_JPG.rf.c842d1e5ae5542790d0614291b39f46f.jpg,640,640,Bungkus Makanan,415,274,465,330
DSC02225_JPG.rf.c842d1e5ae5542790d0614291b39f46f.jpg,640,640,Kantong Plastik,164,517,316,640
DSC02225_JPG.rf.c842d1e5ae5542790d0614291b39f46f.jpg,640,640,Kantong Plastik,161,0,258,107
DSC02225_JPG.rf.c842d1e5ae5542790d0614291b39f46f.jpg,640,640,Kantong Plastik,348,309,418,443
DSC02730_JPG.rf.c6f55f74ac681b27ff5ab4d981751150.jpg,640,640,Bungkus Minuman,332,292,361,351
136-anorganik_jpeg.rf.c645ada27eb824ddcb58346642b37fcc.jpg,640,640,Bungkus Makanan,256,274,364,343
DSC03192_JPG.rf.c9688075adabf6c9a2a42e56f8ecda06.jpg,640,640,Bungkus Minuman,310,303,339,338
WhatsApp-Image-2024-11-27-at-13-41-28_ab6552bf_jpg.rf.c7a498082bbb057aa1ddad059177d482.jpg,640,640,Bungkus Minuman,198,262,254,314
WhatsApp-Image-2024-11-27-at-13-41-28_ab6552bf_jpg.rf.c7a498082bbb057aa1ddad059177d482.jpg,640,640,Bungkus Makanan,263,329,291,372
WhatsApp-Image-2024-11-27-at-13-41-28_ab6552bf_jpg.rf.c7a498082bbb057aa1ddad059177d482.jpg,640,640,Bungkus Makanan,493,1,530,20
WhatsApp-Image-2024-11-27-at-13-41-28_ab6552bf_jpg.rf.c7a498082bbb057aa1ddad059177d482.jpg,640,640,Bungkus Makanan,421,311,482,410
WhatsApp-Image-2024-11-27-at-13-41-28_ab6552bf_jpg.rf.c7a498082bbb057aa1ddad059177d482.jpg,640,640,Bungkus Makanan,491,363,553,440
WhatsApp-Image-2024-11-27-at-13-41-28_ab6552bf_jpg.rf.c7a498082bbb057aa1ddad059177d482.jpg,640,640,Bungkus Makanan,79,2,107,26
WhatsApp-Image-2024-11-27-at-13-41-28_ab6552bf_jpg.rf.c7a498082bbb057aa1ddad059177d482.jpg,640,640,Bungkus Minuman,169,115,206,162
WhatsApp-Image-2024-11-27-at-13-41-28_ab6552bf_jpg.rf.c7a498082bbb057aa1ddad059177d482.jpg,640,640,Bungkus Minuman,84,372,112,397
WhatsApp-Image-2024-11-27-at-13-41-28_ab6552bf_jpg.rf.c7a498082bbb057aa1ddad059177d482.jpg,640,640,Bungkus Minuman,293,436,332,478
WhatsApp-Image-2024-11-27-at-13-41-28_ab6552bf_jpg.rf.c7a498082bbb057aa1ddad059177d482.jpg,640,640,Bungkus Minuman,516,109,536,135
WhatsApp-Image-2024-11-27-at-13-41-28_ab6552bf_jpg.rf.c7a498082bbb057aa1ddad059177d482.jpg,640,640,Kantong Plastik,73,497,132,575
WhatsApp-Image-2024-11-27-at-13-41-28_ab6552bf_jpg.rf.c7a498082bbb057aa1ddad059177d482.jpg,640,640,Kantong Plastik,252,441,292,514
WhatsApp-Image-2024-11-27-at-13-41-28_ab6552bf_jpg.rf.c7a498082bbb057aa1ddad059177d482.jpg,640,640,Kantong Plastik,301,347,347,427
WhatsApp-Image-2024-11-27-at-13-41-28_ab6552bf_jpg.rf.c7a498082bbb057aa1ddad059177d482.jpg,640,640,Kantong Plastik,410,158,508,316
WhatsApp-Image-2024-11-27-at-13-41-28_ab6552bf_jpg.rf.c7a498082bbb057aa1ddad059177d482.jpg,640,640,Kantong Plastik,385,143,420,190
WhatsApp-Image-2024-11-27-at-13-41-28_ab6552bf_jpg.rf.c7a498082bbb057aa1ddad059177d482.jpg,640,640,Kantong Plastik,306,40,381,136
WhatsApp-Image-2024-11-27-at-13-41-28_ab6552bf_jpg.rf.c7a498082bbb057aa1ddad059177d482.jpg,640,640,Botol Plastik,524,318,562,411
WhatsApp-Image-2024-11-27-at-13-41-28_ab6552bf_jpg.rf.c7a498082bbb057aa1ddad059177d482.jpg,640,640,Bungkus Makanan,150,464,204,529
WhatsApp-Image-2024-11-27-at-13-41-28_ab6552bf_jpg.rf.c7a498082bbb057aa1ddad059177d482.jpg,640,640,Bungkus Makanan,327,403,370,457
WhatsApp-Image-2024-11-27-at-13-41-28_ab6552bf_jpg.rf.c7a498082bbb057aa1ddad059177d482.jpg,640,640,Bungkus Minuman,495,522,534,561
WhatsApp-Image-2024-11-27-at-13-41-28_ab6552bf_jpg.rf.c7a498082bbb057aa1ddad059177d482.jpg,640,640,Bungkus Makanan,53,279,96,336
WhatsApp-Image-2024-11-27-at-13-41-28_ab6552bf_jpg.rf.c7a498082bbb057aa1ddad059177d482.jpg,640,640,Bungkus Makanan,71,425,104,457
DSC02311_JPG.rf.c8c9a35f2982f316b31660c7f5361f0a.jpg,640,640,Kantong Plastik,290,275,354,373
data-7_jpg.rf.c9c9db9618e551dd22e2807cac8ebd8d.jpg,640,640,Kantong Plastik,282,369,324,457
108-anorganik_jpeg.rf.ca71616b677fbe69c621c027c29d41f4.jpg,640,640,Kantong Plastik,241,298,342,393
108-anorganik_jpeg.rf.ca71616b677fbe69c621c027c29d41f4.jpg,640,640,Bungkus Makanan,185,157,263,221
108-anorganik_jpeg.rf.ca71616b677fbe69c621c027c29d41f4.jpg,640,640,Bungkus Minuman,406,200,469,247
DSC02814_JPG.rf.c9d5f57d07fbaa8cab5f3f729c92cc34.jpg,640,640,Botol Plastik,216,292,311,450
DSC02814_JPG.rf.c9d5f57d07fbaa8cab5f3f729c92cc34.jpg,640,640,Bungkus Makanan,96,207,164,290
DSC02814_JPG.rf.c9d5f57d07fbaa8cab5f3f729c92cc34.jpg,640,640,Botol Plastik,515,212,594,354
DSC02752_JPG.rf.c94eaa27f717b48d9d1219d98f6da4e3.jpg,640,640,Bungkus Minuman,214,490,265,554
DSC02752_JPG.rf.c94eaa27f717b48d9d1219d98f6da4e3.jpg,640,640,Kantong Plastik,356,316,457,507
DSC02752_JPG.rf.c94eaa27f717b48d9d1219d98f6da4e3.jpg,640,640,Kantong Plastik,259,221,375,352
DSC02752_JPG.rf.c94eaa27f717b48d9d1219d98f6da4e3.jpg,640,640,Kantong Plastik,392,457,608,640
DSC02752_JPG.rf.c94eaa27f717b48d9d1219d98f6da4e3.jpg,640,640,Kantong Plastik,193,318,316,520
DSC02752_JPG.rf.c94eaa27f717b48d9d1219d98f6da4e3.jpg,640,640,Kantong Plastik,0,457,79,640
DSC02370_JPG.rf.ce94a2476237cdbdd49e907742a247c4.jpg,640,640,Kantong Plastik,336,269,433,397
DSC03202_JPG.rf.c9518dad62b803f775688a0ad28f06d3.jpg,640,640,Botol Plastik,251,349,268,398
DSC03202_JPG.rf.c9518dad62b803f775688a0ad28f06d3.jpg,640,640,Bungkus Makanan,342,342,364,365
133-anorganik_jpeg.rf.c9eff1541698f0a38d8df3d5f80514fe.jpg,640,640,Bungkus Minuman,305,280,365,375
DSC02823_JPG.rf.cd152e56590e35735878a8264bb245be.jpg,640,640,Botol Plastik,257,509,292,558
DSC02823_JPG.rf.cd152e56590e35735878a8264bb245be.jpg,640,640,Bungkus Makanan,281,529,302,566
DSC02823_JPG.rf.cd152e56590e35735878a8264bb245be.jpg,640,640,Bungkus Minuman,60,277,92,315
DSC02823_JPG.rf.cd152e56590e35735878a8264bb245be.jpg,640,640,Kantong Plastik,143,229,177,265
DSC02823_JPG.rf.cd152e56590e35735878a8264bb245be.jpg,640,640,Kantong Plastik,201,224,236,256
DSC02823_JPG.rf.cd152e56590e35735878a8264bb245be.jpg,640,640,Kantong Plastik,553,298,640,358
DSC02759_JPG.rf.ce982bcb5ff5ca2619f1b0c639140770.jpg,640,640,Kantong Plastik,194,205,283,283
DSC02759_JPG.rf.ce982bcb5ff5ca2619f1b0c639140770.jpg,640,640,Kantong Plastik,415,384,450,450
DSC02759_JPG.rf.ce982bcb5ff5ca2619f1b0c639140770.jpg,640,640,Bungkus Makanan,268,50,305,85
DSC02632_JPG.rf.cc6c7133de051c579b5599401ec69350.jpg,640,640,Botol Plastik,273,276,361,350
DSC02632_JPG.rf.cc6c7133de051c579b5599401ec69350.jpg,640,640,Bungkus Minuman,246,206,302,305
DSC02632_JPG.rf.cc6c7133de051c579b5599401ec69350.jpg,640,640,Kantong Plastik,335,0,419,136
266-anorganik_jpeg.rf.cff8b254be31638d48b0b31a7b221f35.jpg,640,640,Kantong Plastik,191,215,401,346
266-anorganik_jpeg.rf.cff8b254be31638d48b0b31a7b221f35.jpg,640,640,Kantong Plastik,301,434,395,526
DSC02661_JPG.rf.cc0dfe863d08ae0475c3b34247beab20.jpg,640,640,Kantong Plastik,187,226,420,563
100-anorganik_jpeg.rf.d02262f7480cff072d3cccd4fd396350.jpg,640,640,Botol Plastik,171,247,424,378
DSC02255_JPG.rf.d1a29e12e627348db33ce21899b2753d.jpg,640,640,Bungkus Makanan,229,187,270,238
DSC02255_JPG.rf.d1a29e12e627348db33ce21899b2753d.jpg,640,640,Kantong Plastik,103,176,169,259
DSC02255_JPG.rf.d1a29e12e627348db33ce21899b2753d.jpg,640,640,Bungkus Minuman,179,252,205,292
DSC02255_JPG.rf.d1a29e12e627348db33ce21899b2753d.jpg,640,640,Bungkus Makanan,495,437,533,508
DSC02255_JPG.rf.d1a29e12e627348db33ce21899b2753d.jpg,640,640,Bungkus Makanan,349,257,415,328
DSC02255_JPG.rf.d1a29e12e627348db33ce21899b2753d.jpg,640,640,Kantong Plastik,45,147,91,188
284-anorganik_jpeg.rf.cffae5da55c1c97bb982c1f0bd495ee6.jpg,640,640,Botol Plastik,301,214,400,393
DSC02811_JPG.rf.d0e127522b83dd40ba8516489c6d8c6c.jpg,640,640,Bungkus Minuman,238,281,288,340
DSC02343_JPG.rf.ccbd2726068160934c0e40a92a64f912.jpg,640,640,Kantong Plastik,277,248,339,456
data3_jpg.rf.d2826cf8128ffe1b34e43549a0e38227.jpg,640,640,Bungkus Minuman,481,144,517,191
data3_jpg.rf.d2826cf8128ffe1b34e43549a0e38227.jpg,640,640,Bungkus Minuman,349,257,386,300
data3_jpg.rf.d2826cf8128ffe1b34e43549a0e38227.jpg,640,640,Bungkus Minuman,167,256,243,300
data3_jpg.rf.d2826cf8128ffe1b34e43549a0e38227.jpg,640,640,Botol Plastik,246,139,360,174
data3_jpg.rf.d2826cf8128ffe1b34e43549a0e38227.jpg,640,640,Bungkus Makanan,299,73,364,125
data3_jpg.rf.d2826cf8128ffe1b34e43549a0e38227.jpg,640,640,Botol Plastik,229,57,287,144
data3_jpg.rf.d2826cf8128ffe1b34e43549a0e38227.jpg,640,640,Botol Plastik,184,51,271,84
data3_jpg.rf.d2826cf8128ffe1b34e43549a0e38227.jpg,640,640,Bungkus Minuman,383,153,422,189
data3_jpg.rf.d2826cf8128ffe1b34e43549a0e38227.jpg,640,640,Bungkus Minuman,502,322,554,366
data3_jpg.rf.d2826cf8128ffe1b34e43549a0e38227.jpg,640,640,Bungkus Minuman,502,279,547,306
data3_jpg.rf.d2826cf8128ffe1b34e43549a0e38227.jpg,640,640,Botol Plastik,559,286,607,342
data3_jpg.rf.d2826cf8128ffe1b34e43549a0e38227.jpg,640,640,Bungkus Minuman,202,403,255,434
data3_jpg.rf.d2826cf8128ffe1b34e43549a0e38227.jpg,640,640,Bungkus Minuman,247,405,288,449
data3_jpg.rf.d2826cf8128ffe1b34e43549a0e38227.jpg,640,640,Kantong Plastik,435,475,547,566
data3_jpg.rf.d2826cf8128ffe1b34e43549a0e38227.jpg,640,640,Bungkus Minuman,432,569,489,613
data3_jpg.rf.d2826cf8128ffe1b34e43549a0e38227.jpg,640,640,Bungkus Minuman,575,568,615,606
